19.317576612075655	18.874000977869805	19.037355059283875	19.2597154251882	22.1430051908383	18.93003247564654	24.274260683872768	19.906249593831728	26.288354437080663	13.056946053397976	17.622892311561586	20.949926232789316	19.03657144565946	17.658023714296824	26.2051360443182	20.57085762154736	24.98891187873632	25.72918328902559	25.533562612537345	23.90873568188443	24.1339722835809	25.821820493742333	24.30632842626038	29.58881077739315	33.059902324419895	28.799025770805944	24.541221745734333	29.00808695164326	28.779912451865105	35.18935604012916
14.964652089452251	13.33580788396171	19.557791714924456	18.91058644456423	18.985507320671918	18.461544048093224	14.348607241181517	16.531891198192785	14.168057690217683	19.36077529017221	24.292936847979412	16.89286952377129	25.578131774271956	21.529085920045492	20.13034597120089	16.97144374049941	19.936317387038955	24.197738852970858	25.75141283880994	25.698208028284	27.49008193946767	23.707652595385834	28.183110567514888	24.399547133982967	23.62247925744898	25.97560403047076	25.194756589974787	26.181145474675127	27.759314366457737	32.77766977183201
16.52192260456321	17.261668205877868	17.442819638605275	12.51350027794685	18.172131877102192	16.271783703087173	24.331216763732236	18.442561835067792	24.264686590020723	14.525440652712469	20.44974526116729	22.32257422960755	20.096191290341647	22.660501180912835	23.911458374824903	26.954275271868728	27.419224826168993	22.56998399142918	29.026850513485748	23.792968088095854	26.31283270250386	27.603978307697638	24.06962027739182	29.117889444514166	33.1404315660607	25.776975851258555	25.814682862584885	31.414699870809955	29.898410739503156	29.304838385925837
15.252726904942246	17.274103162233647	10.110269875761835	15.517285434839511	18.88206841590364	19.140855386774263	15.697832759737626	21.393638510341557	15.785234864222723	26.239166652229372	19.957706414897704	23.303529688515294	20.542317796157455	26.868099162527084	18.478501997792364	25.592708474808926	25.25346268140812	23.253951016740086	22.19982591760612	32.121658159330686	24.53938078833735	25.405482075984548	26.171613233362503	31.33711316106173	24.744481415802422	31.80426583808931	30.180289367438657	24.17813005998935	31.702418723995663	28.733206942715388
10.847726833765943	15.04615508266108	18.81424254191842	20.817942942618252	19.324916454249667	15.392784850504675	26.02171080357546	19.993335210678794	21.45951421186981	21.26661711798494	26.2474559860294	20.92858940953157	20.9308659728454	24.387007443787514	22.629692827465412	22.935241042105027	28.693518170869655	19.249420514590916	27.589214129428342	23.6083408314626	23.02930880459477	23.59672242868769	22.096156366589227	30.461173680314744	29.158131419829175	28.52585869668661	24.90636504021894	29.430530581117335	30.698334778511306	32.618303239969904
16.487591263772327	10.722950565197504	15.728511149767051	17.543865914780163	17.55594334608388	21.94007367522473	17.979743267546215	16.983674675041847	17.896684310280882	22.293404755095313	26.176419551304015	22.31036607068651	27.43645883680488	19.72013437626498	22.13907550834982	21.866180539405796	28.90650962911578	21.384128774338755	25.567258082203207	29.912037771967213	25.219293219945246	27.38378207072193	20.98603605245632	28.70697973590124	27.19367183832533	28.343406245078214	27.223948339909622	23.8107779193684	29.882670611661045	29.416113687401563
10.035683010905307	11.662229094262395	17.052764465236553	17.793184821517343	20.296362723637852	11.243839248597148	23.580066087867404	17.293851742429304	23.793707972304954	24.64817601136123	24.263760144333443	23.05667096246364	21.86647369804014	23.483754533711373	19.20904678700195	21.115139965382358	27.793018828648812	16.86964035634058	21.23071921620326	16.687823324759343	26.63457504115551	20.49739511659964	28.95645773616964	29.38255117291125	29.813993115824832	28.323439440420977	32.691234894031545	26.320728457483835	36.36677216304969	28.38720980216014
20.278256172299553	12.703218006979897	20.32217988830058	18.157320663693262	17.70159453880397	22.67626773543781	17.518658727788594	16.905162712587295	16.9081644785547	15.566757988625866	22.311949858546487	20.315019811481218	24.569994096258775	20.10302458991155	23.965371703171865	23.893089203210703	20.66668223563862	26.657061564722223	22.557185426802786	28.957107410503223	23.984131637475983	31.31938088400301	25.381351701566423	24.00018744730285	26.03209066166269	27.795429313642714	26.103066215436638	33.46606354430385	28.269210483782302	29.89969819998113
16.217731734232096	14.082073048443826	13.1039723058169	14.801793967812554	15.21423266103303	16.547663573834154	19.24627769671223	15.695076266349723	15.674188969075058	15.753977329190196	22.850668810150648	21.440793488942187	20.969241618349297	22.532025752658836	21.88394577882747	23.245986790616964	22.666908810827074	24.3614589308961	23.359351069366046	25.948961148311714	25.446664235016907	23.769534252008942	25.664413108147684	24.168037580417188	26.53391149247291	30.951770342504524	28.08209626410877	31.82288566148837	26.829195101015745	31.330120141922666
11.569232664819802	13.68495958424058	22.472868052967037	19.49872054828066	16.041815798629703	18.61697593817772	18.15998626352646	20.10441429748129	23.416669045978104	21.412029707944292	25.349890193198185	15.809007069411342	26.71337775190547	20.491453310127817	21.52830842672006	24.711391585530706	28.58520314855995	22.689218033233516	26.011811833523918	23.509038143080865	23.964393884105377	29.16505765264624	24.61495536587715	31.47177613951198	26.640710320982965	25.362928076242945	29.69642246215232	24.896214601905807	33.68542167403491	31.43838841649068
